"year","est","lwr","upr","log_est","se","se_natural","type","index","index_id","common_name"
2008,2519.50448504889,1619.75766022354,3919.04480902742,7.83181752825358,0.225405011090287,2108.35625066385,"index","California",3,"big skate"
2009,3276.22162656958,2279.01079623819,4709.77503227255,8.09444609426271,0.185181631204046,2759.29825766039,"index","California",3,"big skate"
2010,3810.84552556877,2837.70993061692,5117.69841697325,8.245606366221,0.150438337201823,3235.14598895004,"index","California",3,"big skate"
2011,3845.85682492715,2888.07632492392,5121.26864175875,8.25475169844776,0.146128078243092,3276.99614275453,"index","California",3,"big skate"
2012,4966.13589185804,3743.1588066697,6588.68804937051,8.51039733014358,0.144243566578597,4233.16647608812,"index","California",3,"big skate"
2013,5066.44779834807,3610.47609551933,7109.5591313405,8.53039521953875,0.172860469459967,4283.43739475278,"index","California",3,"big skate"
2014,8681.30095959828,6838.12498645615,11021.2940682413,9.06892667656154,0.12176643560475,7427.46525085675,"index","California",3,"big skate"
2015,5121.86842586719,3789.40705299229,6922.86043833164,8.5412745783911,0.153732285556662,4340.15978199954,"index","California",3,"big skate"
2016,4086.00108879702,2742.29563348538,6088.11270885155,8.31532204184768,0.203458519619957,3414.39590819913,"index","California",3,"big skate"
2017,4009.71972594462,2866.23061586505,5609.40637213065,8.29647662407853,0.171290674455221,3384.95580769327,"index","California",3,"big skate"
2018,6209.67141168936,4683.25077300694,8233.60116938476,8.73386326075615,0.143939126219915,5289.25236959701,"index","California",3,"big skate"
2019,3371.63262980711,2010.53329203048,5654.17475823012,8.12315236591702,0.263778867731617,2797.95741988934,"index","California",3,"big skate"
2021,2435.63537524164,1621.08989364711,3659.46373756115,7.79796293587005,0.207712469825711,2034.90485337359,"index","California",3,"big skate"
2022,3342.36715172036,2239.78658473564,4987.7154604968,8.1144345630016,0.204237782184026,2788.02012460215,"index","California",3,"big skate"
2023,2309.7798956763,1542.9791401171,3457.65087016376,7.74490751571909,0.205839079530176,1934.71068097256,"index","California",3,"big skate"
2024,1760.25381999958,1170.28104040701,2647.6490721797,7.47321329354294,0.208276321575147,1469.8708701396,"index","California",3,"big skate"
2003,3904.68921336145,2651.16032260401,5750.91507026094,8.26993347225932,0.197544850098437,3238.05289088903,"index","Oregon",3,"big skate"
2004,5105.30350773582,3621.63540917298,7196.78293405343,8.53803518186497,0.175183937705628,4241.67461356368,"index","Oregon",3,"big skate"
2005,4377.63328837321,3279.66869374199,5843.17350226257,8.38426351221119,0.147332209274196,3678.3549839373,"index","Oregon",3,"big skate"
2006,3447.0472098592,2397.99879881468,4955.02102539473,8.14527326234974,0.185148008094072,2876.08954257841,"index","Oregon",3,"big skate"
2007,3382.58679789207,2408.68624660419,4750.26312015718,8.1263960205855,0.173247708276639,2824.41007842267,"index","Oregon",3,"big skate"
2008,2142.874507966,1411.04458767402,3254.26368309158,7.66990343471366,0.213176306607342,1776.99452493817,"index","Oregon",3,"big skate"
2009,3188.68572061068,2205.75637143581,4609.62813323209,8.06736411107509,0.188033228838121,2636.85845096109,"index","Oregon",3,"big skate"
2010,4120.94520859581,3109.66220918067,5461.10421965197,8.32383783559302,0.14366001260791,3454.79633681307,"index","Oregon",3,"big skate"
2011,2577.61195137389,1854.82107521564,3582.06161265072,7.85461864904056,0.167898561736955,2144.98048492835,"index","Oregon",3,"big skate"
2012,3422.67588092674,2494.00677033293,4697.14450065982,8.13817794544826,0.161498939297051,2865.33990332512,"index","Oregon",3,"big skate"
2013,3640.78518259275,2569.95827328226,5157.794538375,8.19995464687234,0.177712298766325,3022.81645495537,"index","Oregon",3,"big skate"
2014,5461.19435168803,4146.23496328704,7193.18707477806,8.605422790548,0.140546882007792,4554.08471872508,"index","Oregon",3,"big skate"
2015,6536.29341792493,5027.08927832231,8498.58223712845,8.78512552811557,0.133945882113011,5491.35465429784,"index","Oregon",3,"big skate"
2016,5643.84388844631,4153.19848701372,7669.50434388124,8.63832065285351,0.156475638908412,4695.8748528142,"index","Oregon",3,"big skate"
2017,4723.28343779882,3602.31595663795,6193.07320688384,8.46025948033319,0.138230724431746,3968.07253252333,"index","Oregon",3,"big skate"
2018,4746.44580917086,3513.32100609987,6412.37956346174,8.46515136624854,0.153489729352489,3955.48864883571,"index","Oregon",3,"big skate"
2019,4338.29531569508,2877.28461076018,6541.16946783705,8.3752367655324,0.209511237902322,3578.31973094047,"index","Oregon",3,"big skate"
2021,3329.74768590171,2425.97229737396,4570.21692447575,8.11065181010431,0.161566305410582,2781.8524465583,"index","Oregon",3,"big skate"
2022,5749.41506567123,4382.20072020611,7543.1902160366,8.65685340090743,0.138546972458536,4818.41647975382,"index","Oregon",3,"big skate"
2023,3614.08919848478,2628.3479818006,4969.52489740579,8.19259515222136,0.162495010484241,3018.7791063662,"index","Oregon",3,"big skate"
2024,2123.80633510589,1471.22892554566,3065.84058450525,7.66096519887607,0.187305413509112,1759.96064229366,"index","Oregon",3,"big skate"
2003,2125.4815995688,1333.1084952778,3388.82547527695,7.66175369077186,0.23800691532016,1765.06958570849,"index","Washington",3,"big skate"
2004,3186.94016255844,2061.90981412946,4925.81563467465,8.06681653876521,0.222161537489988,2650.46630652019,"index","Washington",3,"big skate"
2005,2541.32341798051,1654.20915075271,3904.17663439804,7.8404402550242,0.219066237613926,2116.72844474157,"index","Washington",3,"big skate"
2006,1596.50370761472,897.246764416668,2840.71694600607,7.37557133449146,0.294005611902473,1309.79829681915,"index","Washington",3,"big skate"
2007,1744.83274630122,1092.45434652628,2786.7904249231,7.46441398265102,0.238898188091418,1449.79878641538,"index","Washington",3,"big skate"
2008,926.201883800898,509.638426321076,1683.25205724554,6.83109222794752,0.304796785234748,757.414040441926,"index","Washington",3,"big skate"
2009,2794.64972976763,1862.43179744558,4193.47818416877,7.93546205743815,0.20705672648945,2354.12894154871,"index","Washington",3,"big skate"
2010,2855.04034018737,2055.53660871262,3965.51212444827,7.95684125165311,0.16763013909439,2426.59986456906,"index","Washington",3,"big skate"
2011,1232.60000133543,768.220012111744,1977.69224875532,7.11688103961157,0.241231408901062,1023.20367929923,"index","Washington",3,"big skate"
2012,1735.53105139609,1077.09133152933,2796.48340135027,7.45906872704388,0.243396947828876,1439.28149815164,"index","Washington",3,"big skate"
2013,2270.67605846227,1449.73475840705,3556.49178760058,7.72783288924608,0.228931245339256,1883.83324555263,"index","Washington",3,"big skate"
2014,3877.25292446504,2798.18808132124,5372.43737853906,8.26288217270197,0.166408567909261,3270.97708767141,"index","Washington",3,"big skate"
2015,5000.86437220708,3748.79776547971,6671.11058897303,8.51736605091659,0.147031058478189,4248.55265876873,"index","Washington",3,"big skate"
2016,6150.68871103929,4473.22332055735,8457.20611493918,8.7243193400655,0.16247993026517,5223.45979671705,"index","Washington",3,"big skate"
2017,3925.18819532015,2842.40082244139,5420.45381039794,8.27516957691932,0.164679170337287,3318.48701597831,"index","Washington",3,"big skate"
2018,3261.34922499792,2265.41901863419,4695.11321301042,8.08989626143782,0.18591221385457,2741.72614917022,"index","Washington",3,"big skate"
2019,4297.45185051865,2935.36166911268,6291.59009666731,8.36577753312644,0.194489074895909,3630.30326397946,"index","Washington",3,"big skate"
2021,2912.07480616122,1979.98185633951,4282.95827536351,7.97662109791561,0.196829197259174,2448.77661557047,"index","Washington",3,"big skate"
2022,5453.40220933626,3918.71001813153,7589.12895294397,8.60399495148276,0.168613889066325,4628.49196610201,"index","Washington",3,"big skate"
2023,2870.17349710785,2047.23586743842,4023.91147718991,7.96212775888048,0.172391919755686,2431.59319116154,"index","Washington",3,"big skate"
2024,1765.5889868568,1174.85605488343,2653.35013387603,7.47623961730232,0.207829688669697,1478.97351365472,"index","Washington",3,"big skate"
