"year","est","lwr","upr","log_est","se","se_natural","type","index","index_id","common_name"
2012,48949.4729336506,42164.2888315152,56826.5460389146,10.7985438804574,0.0761314881754429,44619.5014768766,"index","California",29,"sablefish"
2013,57047.1252910432,48333.5171887052,67331.6301660016,10.9516329647313,0.0845691193343963,51985.7554892095,"index","California",29,"sablefish"
2014,54649.8004137579,47192.4370399123,63285.5786349347,10.9087008415167,0.0748543933174955,49973.8336112139,"index","California",29,"sablefish"
2015,53464.382932738,46012.7687447345,62122.7611456343,10.8867709716061,0.0765813833469109,48861.5683681184,"index","California",29,"sablefish"
2016,57382.9858333875,49369.4314544051,66697.2854689609,10.9575031243158,0.0767444760870018,52415.6537351189,"index","California",29,"sablefish"
2017,67858.9521873024,58318.9039573764,78959.6010810514,11.1251865974189,0.0772999022970736,61962.4028337109,"index","California",29,"sablefish"
2018,66873.6628865685,57532.0414567335,77732.1067466309,11.1105604897789,0.0767683368962642,61116.7711192966,"index","California",29,"sablefish"
2019,63420.0801003633,51959.2359538299,77408.8857563356,11.0575358111058,0.101696279374682,57344.8580134858,"index","California",29,"sablefish"
2021,90459.9857494996,78803.3448701007,103840.884359522,11.4126628854981,0.0703850499555308,82896.6511202912,"index","California",29,"sablefish"
2022,141444.097529371,121869.764334921,164162.397745488,11.8596598475407,0.0759971104782933,129249.91473732,"index","California",29,"sablefish"
2023,125574.419023442,108278.45272256,145633.173697811,11.7406538420771,0.0756097505952957,114790.202389777,"index","California",29,"sablefish"
2024,116761.288001188,100688.277658193,135400.055426283,11.6678868560924,0.0755637317257687,106540.914160851,"index","California",29,"sablefish"
2003,34947.9889019911,29591.0568888496,41274.6977196992,10.4616162038602,0.0848937749086377,31641.5471920481,"index","Oregon",29,"sablefish"
2004,39672.4409581548,33233.7358247894,47358.5810477643,10.5884120432049,0.090354346465724,35712.5652790941,"index","Oregon",29,"sablefish"
2005,35421.5225086264,29932.1212352579,41917.65251008,10.4750748948463,0.0859135293435961,31932.8227456072,"index","Oregon",29,"sablefish"
2006,33911.7010311137,28661.9210139818,40123.0422155811,10.4315153969731,0.0858131432314159,30635.7782528164,"index","Oregon",29,"sablefish"
2007,33251.4968777084,28388.3298243108,38947.766615752,10.4118550639491,0.0806757915848054,30179.4780573618,"index","Oregon",29,"sablefish"
2008,24510.4248934071,20797.8422513098,28885.7334908151,10.1068538118842,0.0838021977900307,22202.2966367138,"index","Oregon",29,"sablefish"
2009,20692.1939710006,17529.5953028321,24425.3722882204,9.93751180528209,0.0846270211688149,18704.2503673907,"index","Oregon",29,"sablefish"
2010,22289.1088797821,18856.4443952916,26346.6624057095,10.0118534471053,0.0853298510793619,20117.4501612853,"index","Oregon",29,"sablefish"
2011,24166.6107871868,20457.081461396,28548.7975418913,10.0927272399176,0.0850234279670323,21856.8732865266,"index","Oregon",29,"sablefish"
2012,24040.4677620032,20422.4538245231,28299.4440913817,10.0874938461139,0.0832176484858752,21819.7431129432,"index","Oregon",29,"sablefish"
2013,25089.3620402147,20791.3223136439,30275.9044417239,10.1301992121825,0.095873307614493,22530.8708961623,"index","Oregon",29,"sablefish"
2014,24332.9241537343,20689.6884328017,28617.695225061,10.0995856157211,0.082754022627209,22038.0523333405,"index","Oregon",29,"sablefish"
2015,29624.3873659165,25036.4070109401,35053.1258907235,10.2963531985921,0.0858520232919754,26816.9223717503,"index","Oregon",29,"sablefish"
2016,30862.6080941626,26311.1195267618,36201.4462138358,10.3373006360908,0.0814064507521759,27998.6003208479,"index","Oregon",29,"sablefish"
2017,36016.1248699149,30762.687668673,42166.7074286964,10.4917220302083,0.0804424143529635,32671.9787746712,"index","Oregon",29,"sablefish"
2018,33835.5079366145,28660.2482248304,39945.2785037936,10.429266060719,0.0846952799458649,30606.748672815,"index","Oregon",29,"sablefish"
2019,32726.4600878707,26551.3785065441,40337.6867840975,10.3959392066772,0.106686787029735,29242.0364540701,"index","Oregon",29,"sablefish"
2021,47573.2377317725,40667.0507855023,55652.2517509574,10.7700256495818,0.0800280873889355,43106.2160080218,"index","Oregon",29,"sablefish"
2022,75247.484737714,64208.8516356916,88183.8533957689,11.22853775664,0.080940977371011,68085.9025951729,"index","Oregon",29,"sablefish"
2023,69006.1966374707,58375.4480501941,81572.9100747078,11.1419515858872,0.085359178478304,62243.9167873039,"index","Oregon",29,"sablefish"
2024,71053.9295943043,60698.4176331883,83176.1536404845,11.1711944394456,0.0803696050673872,64350.7658702159,"index","Oregon",29,"sablefish"
2003,15056.860152551,12314.2863025176,18410.2457977713,9.61958899041055,0.102590474433137,13721.1611559016,"index","Washington",29,"sablefish"
2004,17890.1869089422,13962.8943977681,22922.0946975038,9.79200762412522,0.126455861521504,16024.9117290096,"index","Washington",29,"sablefish"
2005,13517.3066705503,10952.9472866489,16682.0468357799,9.51172611899375,0.107329656578903,12218.2464128453,"index","Washington",29,"sablefish"
2006,12691.1768656019,9895.73977855869,16276.2940253315,9.44866229601452,0.126942474386787,11363.4515475713,"index","Washington",29,"sablefish"
2007,11856.7072749222,9515.36727493085,14774.1546218158,9.38064900119871,0.112239625001419,10716.3938809014,"index","Washington",29,"sablefish"
2008,8706.55894630986,6789.85294020727,11164.3314447476,9.0718319224761,0.12686322932959,7788.11909207803,"index","Washington",29,"sablefish"
2009,6913.01312018352,5380.85891951473,8881.43530887062,8.84116087384358,0.127837850562295,6179.4544209437,"index","Washington",29,"sablefish"
2010,9062.09958482685,7286.62742811652,11270.1863372952,9.11185611444356,0.111257159873906,8183.0793599835,"index","Washington",29,"sablefish"
2011,10264.3804229982,8255.51720632842,12762.0720585822,9.23643496942373,0.111123450760265,9289.00748219871,"index","Washington",29,"sablefish"
2012,8351.53597051868,6706.93905028176,10399.4016561008,9.03020074949355,0.111891240167385,7562.62008829457,"index","Washington",29,"sablefish"
2013,8872.35035668359,6913.20700087404,11386.6980754071,9.09069501840869,0.127301369396998,7957.73329747805,"index","Washington",29,"sablefish"
2014,9415.40563466755,7491.10454805322,11834.0176267287,9.15010252403651,0.11665060710361,8463.93839370665,"index","Washington",29,"sablefish"
2015,9130.25514241875,7034.82032573481,11849.8490516823,9.11934891869896,0.133023612466896,8150.51687680605,"index","Washington",29,"sablefish"
2016,10734.4929214714,8382.23115020906,13746.8576344671,9.28121747319083,0.126200312894295,9602.43576112354,"index","Washington",29,"sablefish"
2017,12013.7479414518,9487.901634021,15212.0189656278,9.39380693478814,0.120427815447342,10781.2823131089,"index","Washington",29,"sablefish"
2018,16538.4470858082,13165.7494706699,20775.1357125104,9.71344307576652,0.11636391190157,14918.7312349801,"index","Washington",29,"sablefish"
2019,13099.5635948304,10061.1872940288,17055.4986563908,9.48033419526261,0.134642135967383,11712.9675639176,"index","Washington",29,"sablefish"
2021,20503.1962711212,16514.2483805475,25455.6579049214,9.92833606863737,0.110388376967591,18495.0344134092,"index","Washington",29,"sablefish"
2022,34536.209207428,27231.44312089,43800.4604135078,10.4497635948793,0.121245091761027,30919.5258692364,"index","Washington",29,"sablefish"
2023,29683.381951143,24254.4887352794,36327.4267981509,10.2983426379308,0.103055799903457,26927.1540491294,"index","Washington",29,"sablefish"
2024,28056.5688722228,22766.0767253264,34576.4914341206,10.2419780679269,0.106609726262337,25403.5429271593,"index","Washington",29,"sablefish"
